covariate_id,covariate_name,covariate_analysis_id,analysis_id,database_id
4015842202,condition_era during day -365 through 0 days relative to index: Viral hepatitis carrier,202,1,TMU_CRD
4014797202,condition_era during day -365 through 0 days relative to index: Closed dislocation of thoracic and/or lumbar spine,202,1,TMU_CRD
4033341202,condition_era during day -365 through 0 days relative to index: Acne keloid,202,1,TMU_CRD
443730202,condition_era during day -365 through 0 days relative to index: Disorder of nervous system due to diabetes mellitus,202,1,TMU_CRD
4266637202,condition_era during day -365 through 0 days relative to index: Severe nonproliferative retinopathy without macular edema due to diabetes mellitus,202,1,TMU_CRD
376065202,condition_era during day -365 through 0 days relative to index: Disorder of nervous system due to type 2 diabetes mellitus,202,1,TMU_CRD
4048512202,condition_era during day -365 through 0 days relative to index: Sprain of upper extremity,202,1,TMU_CRD
4052509202,"condition_era during day -365 through 0 days relative to index: Abrasion, elbow area",202,1,TMU_CRD
4052527202,"condition_era during day -365 through 0 days relative to index: Abrasion, thigh",202,1,TMU_CRD
4048684202,condition_era during day -365 through 0 days relative to index: Lumbosacral spondylosis,202,1,TMU_CRD
4048695202,condition_era during day -365 through 0 days relative to index: Fracture of vertebral column without spinal cord injury,202,1,TMU_CRD
4016306202,condition_era during day -365 through 0 days relative to index: Open wound of lower limb without complication,202,1,TMU_CRD
4016540202,condition_era during day -365 through 0 days relative to index: Focal brain injury,202,1,TMU_CRD
4027384202,condition_era during day -365 through 0 days relative to index: Inflammatory disorder,202,1,TMU_CRD
4027396202,condition_era during day -365 through 0 days relative to index: Peripheral neuritis,202,1,TMU_CRD
4055201202,condition_era during day -365 through 0 days relative to index: Angiodysplasia of colon,202,1,TMU_CRD
4053585202,condition_era during day -365 through 0 days relative to index: Injury of larynx,202,1,TMU_CRD
4032277202,condition_era during day -365 through 0 days relative to index: Erythrasma,202,1,TMU_CRD
4023316202,condition_era during day -365 through 0 days relative to index: Sprain of joint,202,1,TMU_CRD
4054063202,condition_era during day -365 through 0 days relative to index: Open wound of finger,202,1,TMU_CRD
4066727202,condition_era during day -365 through 0 days relative to index: Besnier's prurigo,202,1,TMU_CRD
4066995202,condition_era during day -365 through 0 days relative to index: Fracture of vertebral column with spinal cord injury,202,1,TMU_CRD
4067069202,condition_era during day -365 through 0 days relative to index: Callosity,202,1,TMU_CRD
4068482202,condition_era during day -365 through 0 days relative to index: Prolapsed lumbar intervertebral disc,202,1,TMU_CRD
4060558202,"condition_era during day -365 through 0 days relative to index: Uterine scar from previous surgery in pregnancy, childbirth and the puerperium - delivered",202,1,TMU_CRD
4060950202,condition_era during day -365 through 0 days relative to index: Acute parametritis,202,1,TMU_CRD
4046351202,condition_era during day -365 through 0 days relative to index: Intercostal neuropathy,202,1,TMU_CRD
4058347202,"condition_era during day -365 through 0 days relative to index: Abrasion, thumb",202,1,TMU_CRD
4058350202,"condition_era during day -365 through 0 days relative to index: Abrasion, knee",202,1,TMU_CRD
4058637202,condition_era during day -365 through 0 days relative to index: Fracture of phalanx of foot,202,1,TMU_CRD
4041280202,condition_era during day -365 through 0 days relative to index: Postpartum finding,202,1,TMU_CRD
4041283202,condition_era during day -365 through 0 days relative to index: General finding of observation of patient,202,1,TMU_CRD
4058354202,"condition_era during day -365 through 0 days relative to index: Insect bite, nonvenomous, of ankle",202,1,TMU_CRD
4058370202,condition_era during day -365 through 0 days relative to index: Contusion of toe(s) with damage to nail,202,1,TMU_CRD
4058388202,condition_era during day -365 through 0 days relative to index: Hypertrophic scar,202,1,TMU_CRD
4055870202,"condition_era during day -365 through 0 days relative to index: Superficial injury of lower limb, excluding foot",202,1,TMU_CRD
4056160202,"condition_era during day -365 through 0 days relative to index: Open wound of hand, excluding finger(s)",202,1,TMU_CRD
4043371202,condition_era during day -365 through 0 days relative to index: Inflammatory disorder of digestive tract,202,1,TMU_CRD
4056478202,condition_era during day -365 through 0 days relative to index: Chronic nephritic syndrome,202,1,TMU_CRD
4061050202,condition_era during day -365 through 0 days relative to index: Subacute and chronic vaginitis,202,1,TMU_CRD
4044402202,condition_era during day -365 through 0 days relative to index: Injury of cauda equina,202,1,TMU_CRD
4058155202,condition_era during day -365 through 0 days relative to index: Bed-ridden,202,1,TMU_CRD
4044404202,condition_era during day -365 through 0 days relative to index: Lumbosacral plexus neuropathy,202,1,TMU_CRD
4046500202,condition_era during day -365 through 0 days relative to index: Acute peptic ulcer with hemorrhage,202,1,TMU_CRD
4049960202,condition_era during day -365 through 0 days relative to index: Open wound of lip,202,1,TMU_CRD
4263504202,condition_era during day -365 through 0 days relative to index: Benign hypertensive heart disease,202,1,TMU_CRD
4272156202,condition_era during day -365 through 0 days relative to index: Prurigo nodularis,202,1,TMU_CRD
4245143202,condition_era during day -365 through 0 days relative to index: Cellulitis of chest wall,202,1,TMU_CRD
4247719202,condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of ascending colon,202,1,TMU_CRD
4222138202,condition_era during day -365 through 0 days relative to index: Allergic contact dermatitis of eyelid,202,1,TMU_CRD
4222174202,condition_era during day -365 through 0 days relative to index: Rheumatic disease of mitral valve,202,1,TMU_CRD
4270024202,condition_era during day -365 through 0 days relative to index: Acute non-ST segment elevation myocardial infarction,202,1,TMU_CRD
4247348202,condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of skin of breast,202,1,TMU_CRD
4242103202,condition_era during day -365 through 0 days relative to index: Osteoarthrosis of the carpometacarpal joint of the thumb,202,1,TMU_CRD
4243427202,condition_era during day -365 through 0 days relative to index: Benign neoplasm of liver,202,1,TMU_CRD
4243445202,condition_era during day -365 through 0 days relative to index: Benign neoplasm of pancreas,202,1,TMU_CRD
4242816202,condition_era during day -365 through 0 days relative to index: Benign neoplasm of pituitary gland,202,1,TMU_CRD
4243587202,condition_era during day -365 through 0 days relative to index: Benign neoplasm of skin of upper limb,202,1,TMU_CRD
4256228202,condition_era during day -365 through 0 days relative to index: Respiratory failure,202,1,TMU_CRD
4247238202,condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of endometrium,202,1,TMU_CRD
4246127202,condition_era during day -365 through 0 days relative to index: Malignant neoplasm of liver,202,1,TMU_CRD
4245842202,condition_era during day -365 through 0 days relative to index: Umbilical hernia,202,1,TMU_CRD
4245975202,condition_era during day -365 through 0 days relative to index: Hepatic failure,202,1,TMU_CRD
4260546202,condition_era during day -365 through 0 days relative to index: Ulcerative stomatitis,202,1,TMU_CRD
4260918202,condition_era during day -365 through 0 days relative to index: Disorder of spinal region,202,1,TMU_CRD
4246451202,condition_era during day -365 through 0 days relative to index: Secondary malignant neoplasm of brain,202,1,TMU_CRD
4252872202,condition_era during day -365 through 0 days relative to index: Mitral valve prolapse,202,1,TMU_CRD
4248429202,condition_era during day -365 through 0 days relative to index: Gastric ulcer without hemorrhage AND without perforation,202,1,TMU_CRD
4251304202,condition_era during day -365 through 0 days relative to index: Intervertebral disc prolapse,202,1,TMU_CRD
4216397202,condition_era during day -365 through 0 days relative to index: Nerve root disorder,202,1,TMU_CRD
4288676202,condition_era during day -365 through 0 days relative to index: Acute and chronic cholecystitis,202,1,TMU_CRD
4291005202,condition_era during day -365 through 0 days relative to index: Viral hepatitis,202,1,TMU_CRD
4291025202,condition_era during day -365 through 0 days relative to index: Arthritis,202,1,TMU_CRD
4291028202,condition_era during day -365 through 0 days relative to index: Peptic ulcer without hemorrhage AND without perforation,202,1,TMU_CRD
4266809202,condition_era during day -365 through 0 days relative to index: Diverticular disease,202,1,TMU_CRD
4261842202,condition_era during day -365 through 0 days relative to index: Sick sinus syndrome,202,1,TMU_CRD
4310400202,condition_era during day -365 through 0 days relative to index: Acute appendicitis,202,1,TMU_CRD
4272240202,condition_era during day -365 through 0 days relative to index: Malaise,202,1,TMU_CRD
4288544202,condition_era during day -365 through 0 days relative to index: Inguinal hernia,202,1,TMU_CRD
4306292202,condition_era during day -365 through 0 days relative to index: Upper abdominal pain,202,1,TMU_CRD
4308074202,condition_era during day -365 through 0 days relative to index: Pyogenic granuloma,202,1,TMU_CRD
4050079202,condition_era during day -365 through 0 days relative to index: Dislocation of tooth,202,1,TMU_CRD
4059173202,condition_era during day -365 through 0 days relative to index: Fracture of ankle,202,1,TMU_CRD
4059284202,condition_era during day -365 through 0 days relative to index: Cirrhosis and chronic liver disease,202,1,TMU_CRD
4059290202,condition_era during day -365 through 0 days relative to index: Steatosis of liver,202,1,TMU_CRD
4064161202,condition_era during day -365 through 0 days relative to index: Cirrhosis of liver,202,1,TMU_CRD
4048875202,condition_era during day -365 through 0 days relative to index: Senile dementia,202,1,TMU_CRD
4049121202,condition_era during day -365 through 0 days relative to index: Separated epiphysis,202,1,TMU_CRD
4066472202,condition_era during day -365 through 0 days relative to index: Irritant contact dermatitis due to drug in contact with skin,202,1,TMU_CRD
4051956202,condition_era during day -365 through 0 days relative to index: Vulvovaginal disease,202,1,TMU_CRD
4068241202,condition_era during day -365 through 0 days relative to index: Chronic instability of knee,202,1,TMU_CRD
4056713202,"condition_era during day -365 through 0 days relative to index: Injury of muscle and tendon of abdomen, lower back and pelvis",202,1,TMU_CRD
4056770202,condition_era during day -365 through 0 days relative to index: Breast signs and symptoms,202,1,TMU_CRD
4052358202,"condition_era during day -365 through 0 days relative to index: Abrasion, chest wall",202,1,TMU_CRD
4066371202,condition_era during day -365 through 0 days relative to index: Cellulitis and abscess of lower leg,202,1,TMU_CRD
4065355202,condition_era during day -365 through 0 days relative to index: Urticaria due to cold and heat,202,1,TMU_CRD
4065364202,condition_era during day -365 through 0 days relative to index: Follicular cysts of skin and subcutaneous tissue,202,1,TMU_CRD
4065991202,condition_era during day -365 through 0 days relative to index: Cellulitis and abscess of finger and toe,202,1,TMU_CRD
4068613202,condition_era during day -365 through 0 days relative to index: Cervical spondylosis with radiculopathy,202,1,TMU_CRD
4083964202,condition_era during day -365 through 0 days relative to index: Soft tissue injury,202,1,TMU_CRD
4067312202,condition_era during day -365 through 0 days relative to index: Infection of intervertebral disc - pyogenic,202,1,TMU_CRD
4067766202,condition_era during day -365 through 0 days relative to index: Fracture of bone in neoplastic disease,202,1,TMU_CRD
4057953202,condition_era during day -365 through 0 days relative to index: Acute gastric ulcer with perforation,202,1,TMU_CRD
4089462202,condition_era during day -365 through 0 days relative to index: Ventricular premature complex,202,1,TMU_CRD
4068617202,condition_era during day -365 through 0 days relative to index: Lumbosacral spondylosis with radiculopathy,202,1,TMU_CRD
4068622202,condition_era during day -365 through 0 days relative to index: Cervical disc disorder with myelopathy,202,1,TMU_CRD
4077577202,condition_era during day -365 through 0 days relative to index: Moderate recurrent major depression,202,1,TMU_CRD
4055484202,condition_era during day -365 through 0 days relative to index: Rhegmatogenous retinal detachment,202,1,TMU_CRD
4090205202,condition_era during day -365 through 0 days relative to index: Sequelae of tuberculosis,202,1,TMU_CRD
4312691202,condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of submaxillary gland,202,1,TMU_CRD
4273250202,condition_era during day -365 through 0 days relative to index: Abscess of buttock,202,1,TMU_CRD
4265479202,condition_era during day -365 through 0 days relative to index: Acute duodenal ulcer with perforation,202,1,TMU_CRD
4311591202,condition_era during day -365 through 0 days relative to index: Cramp in limb,202,1,TMU_CRD
4311629202,condition_era during day -365 through 0 days relative to index: Impaired glucose tolerance,202,1,TMU_CRD
4268895202,condition_era during day -365 through 0 days relative to index: Female pelvic peritoneal adhesions,202,1,TMU_CRD
4273095202,condition_era during day -365 through 0 days relative to index: Acute tracheitis without obstruction,202,1,TMU_CRD
4271013202,condition_era during day -365 through 0 days relative to index: Melanocytic nevus,202,1,TMU_CRD
4269221202,condition_era during day -365 through 0 days relative to index: Vulvitis,202,1,TMU_CRD
4280498202,condition_era during day -365 through 0 days relative to index: Polyp of cervix,202,1,TMU_CRD
4280571202,condition_era during day -365 through 0 days relative to index: Acute pyelonephritis,202,1,TMU_CRD
4280726202,condition_era during day -365 through 0 days relative to index: Seasonal allergic rhinitis,202,1,TMU_CRD
4282316202,condition_era during day -365 through 0 days relative to index: Recurrent major depression,202,1,TMU_CRD
4281109202,condition_era during day -365 through 0 days relative to index: Autoimmune thyroiditis,202,1,TMU_CRD
4282096202,"condition_era during day -365 through 0 days relative to index: Major depression, single episode",202,1,TMU_CRD
4280354202,condition_era during day -365 through 0 days relative to index: Nutritional anemia,202,1,TMU_CRD
4247836202,condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of major salivary gland,202,1,TMU_CRD
4275423202,condition_era during day -365 through 0 days relative to index: Supraventricular tachycardia,202,1,TMU_CRD
4283689202,condition_era during day -365 through 0 days relative to index: Induration of breast,202,1,TMU_CRD
4285898202,condition_era during day -365 through 0 days relative to index: Polyp of colon,202,1,TMU_CRD
4289526202,condition_era during day -365 through 0 days relative to index: Nonulcer dyspepsia,202,1,TMU_CRD
4279681202,condition_era during day -365 through 0 days relative to index: Hepatosplenomegaly,202,1,TMU_CRD
4307925202,condition_era during day -365 through 0 days relative to index: Psoriasis vulgaris,202,1,TMU_CRD
4311117202,condition_era during day -365 through 0 days relative to index: Radiation-induced disorder,202,1,TMU_CRD
4289543202,condition_era during day -365 through 0 days relative to index: Increased lactation,202,1,TMU_CRD
4340367202,condition_era during day -365 through 0 days relative to index: Postoperative intestinal obstruction,202,1,TMU_CRD
4307254202,condition_era during day -365 through 0 days relative to index: Closed fracture,202,1,TMU_CRD
4312023202,condition_era during day -365 through 0 days relative to index: Secondary malignant neoplasm of intra-abdominal organs,202,1,TMU_CRD
4062133202,condition_era during day -365 through 0 days relative to index: Infection of obstetric surgical wound,202,1,TMU_CRD
4091464202,condition_era during day -365 through 0 days relative to index: Malignant neoplasm of nipple and areola of female breast,202,1,TMU_CRD
4059565202,condition_era during day -365 through 0 days relative to index: Chemical burn of eyelid region,202,1,TMU_CRD
4069654202,condition_era during day -365 through 0 days relative to index: Connective tissue and disc stenosis of intervertebral foramina,202,1,TMU_CRD
4091469202,condition_era during day -365 through 0 days relative to index: Malignant neoplasm of nipple and areola of male breast,202,1,TMU_CRD
4079749202,condition_era during day -365 through 0 days relative to index: Osteoarthritis of hip,202,1,TMU_CRD
4079750202,condition_era during day -365 through 0 days relative to index: Osteoarthritis of knee,202,1,TMU_CRD
4085898202,condition_era during day -365 through 0 days relative to index: Wedge fracture of lumbar vertebra,202,1,TMU_CRD
4081173202,condition_era during day -365 through 0 days relative to index: Spinal nerve root finding,202,1,TMU_CRD
4057826202,condition_era during day -365 through 0 days relative to index: Irritable bowel syndrome with diarrhea,202,1,TMU_CRD
4085586202,"condition_era during day -365 through 0 days relative to index: Thrombus due to any device, implant AND/OR graft",202,1,TMU_CRD
4081648202,condition_era during day -365 through 0 days relative to index: Acute vaginitis,202,1,TMU_CRD
4094343202,condition_era during day -365 through 0 days relative to index: Dislocations/sprains/strains,202,1,TMU_CRD
4083556202,condition_era during day -365 through 0 days relative to index: Seronegative rheumatoid arthritis,202,1,TMU_CRD
4084229202,condition_era during day -365 through 0 days relative to index: Primary gout,202,1,TMU_CRD
4084964202,condition_era during day -365 through 0 days relative to index: Tinea imbricata,202,1,TMU_CRD
4084966202,condition_era during day -365 through 0 days relative to index: Candida infection of genital region,202,1,TMU_CRD
4100247202,condition_era during day -365 through 0 days relative to index: Organic psychotic condition,202,1,TMU_CRD
4098611202,condition_era during day -365 through 0 days relative to index: Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,202,1,TMU_CRD
4100365202,condition_era during day -365 through 0 days relative to index: Schizophrenic disorders,202,1,TMU_CRD
4100366202,condition_era during day -365 through 0 days relative to index: Acute exacerbation of chronic schizophrenia,202,1,TMU_CRD
4078455202,condition_era during day -365 through 0 days relative to index: Finding of menstrual bleeding,202,1,TMU_CRD
44788772202,"condition_era during day -365 through 0 days relative to index: Closed fracture of femur, upper epiphysis",202,1,TMU_CRD
258180202,condition_era during day -365 through 0 days relative to index: Pneumonia due to Gram negative bacteria,202,1,TMU_CRD
316795202,condition_era during day -365 through 0 days relative to index: Congenital anomaly of peripheral blood vessel,202,1,TMU_CRD
443454202,condition_era during day -365 through 0 days relative to index: Cerebral infarction,202,1,TMU_CRD
443597202,condition_era during day -365 through 0 days relative to index: Chronic kidney disease stage 3,202,1,TMU_CRD
443600202,condition_era during day -365 through 0 days relative to index: Localized infection of skin AND/OR subcutaneous tissue,202,1,TMU_CRD
443601202,condition_era during day -365 through 0 days relative to index: Chronic kidney disease stage 2,202,1,TMU_CRD
443611202,condition_era during day -365 through 0 days relative to index: Chronic kidney disease stage 5,202,1,TMU_CRD
443612202,condition_era during day -365 through 0 days relative to index: Chronic kidney disease stage 4,202,1,TMU_CRD
4012368202,condition_era during day -365 through 0 days relative to index: Increased frequency of urination,202,1,TMU_CRD
443731202,condition_era during day -365 through 0 days relative to index: Renal disorder due to type 2 diabetes mellitus,202,1,TMU_CRD
443732202,condition_era during day -365 through 0 days relative to index: Disorder due to type 2 diabetes mellitus,202,1,TMU_CRD
443729202,condition_era during day -365 through 0 days relative to index: Peripheral circulatory disorder due to type 2 diabetes mellitus,202,1,TMU_CRD
444100202,condition_era during day -365 through 0 days relative to index: Mood disorder,202,1,TMU_CRD
444101202,condition_era during day -365 through 0 days relative to index: Hypertensive heart failure,202,1,TMU_CRD
444122202,condition_era during day -365 through 0 days relative to index: Calculus of bile duct with obstruction,202,1,TMU_CRD
444130202,condition_era during day -365 through 0 days relative to index: Injury of foot,202,1,TMU_CRD
443782202,condition_era during day -365 through 0 days relative to index: Tremor,202,1,TMU_CRD
443785202,condition_era during day -365 through 0 days relative to index: Calculus of gallbladder with cholecystitis,202,1,TMU_CRD
443795202,condition_era during day -365 through 0 days relative to index: Disorder of thoracic spine,202,1,TMU_CRD
443798202,condition_era during day -365 through 0 days relative to index: Brain stem contusion without open intracranial wound AND with loss of consciousness,202,1,TMU_CRD
443800202,condition_era during day -365 through 0 days relative to index: Amenorrhea,202,1,TMU_CRD
4028062202,condition_era during day -365 through 0 days relative to index: Infectious disease of abdomen,202,1,TMU_CRD
4035436202,condition_era during day -365 through 0 days relative to index: Secondary gout,202,1,TMU_CRD
4035437202,condition_era during day -365 through 0 days relative to index: Gout secondary to renal impairment,202,1,TMU_CRD
4035439202,condition_era during day -365 through 0 days relative to index: Idiopathic osteoarthritis,202,1,TMU_CRD
444434202,condition_era during day -365 through 0 days relative to index: Schizophreniform disorder,202,1,TMU_CRD
444444202,condition_era during day -365 through 0 days relative to index: Benign neoplasm of transverse colon,202,1,TMU_CRD
444445202,condition_era during day -365 through 0 days relative to index: Benign neoplasm of skin of lower limb,202,1,TMU_CRD
4017107202,condition_era during day -365 through 0 days relative to index: Traumatic subdural hemorrhage,202,1,TMU_CRD
4001670202,condition_era during day -365 through 0 days relative to index: Intraductal carcinoma in situ of breast,202,1,TMU_CRD
4027663202,condition_era during day -365 through 0 days relative to index: Peptic ulcer,202,1,TMU_CRD
443771202,condition_era during day -365 through 0 days relative to index: Renal hypertension,202,1,TMU_CRD
443776202,condition_era during day -365 through 0 days relative to index: Brachial radiculitis,202,1,TMU_CRD
4027729202,condition_era during day -365 through 0 days relative to index: Acute duodenal ulcer with hemorrhage,202,1,TMU_CRD
4027782202,condition_era during day -365 through 0 days relative to index: Lipid storage disease,202,1,TMU_CRD
4022201202,condition_era during day -365 through 0 days relative to index: Injury of musculoskeletal system,202,1,TMU_CRD
4028073202,condition_era during day -365 through 0 days relative to index: Disorder of artery of neck,202,1,TMU_CRD
4028253202,condition_era during day -365 through 0 days relative to index: Neoplasm of digestive system,202,1,TMU_CRD
4031164202,condition_era during day -365 through 0 days relative to index: Non-scarring alopecia,202,1,TMU_CRD
4003529202,condition_era during day -365 through 0 days relative to index: Acute sialoadenitis,202,1,TMU_CRD
4000609202,condition_era during day -365 through 0 days relative to index: Disorder of upper gastrointestinal tract,202,1,TMU_CRD
4000610202,condition_era during day -365 through 0 days relative to index: Disorder of gastrointestinal tract,202,1,TMU_CRD
4000964202,condition_era during day -365 through 0 days relative to index: Lumbar spine instability,202,1,TMU_CRD
4054857202,condition_era during day -365 through 0 days relative to index: Injury of ulnar nerve at wrist and hand level,202,1,TMU_CRD
4025198202,condition_era during day -365 through 0 days relative to index: Hemorrhagic complication of pregnancy,202,1,TMU_CRD
4025325202,condition_era during day -365 through 0 days relative to index: Periapical abscess,202,1,TMU_CRD
4038838202,condition_era during day -365 through 0 days relative to index: Non-Hodgkin's lymphoma,202,1,TMU_CRD
4046093202,condition_era during day -365 through 0 days relative to index: Vascular parkinsonism,202,1,TMU_CRD
4042503202,condition_era during day -365 through 0 days relative to index: Disorder of upper extremity,202,1,TMU_CRD
4042836202,condition_era during day -365 through 0 days relative to index: Disorder of head,202,1,TMU_CRD
4040820202,condition_era during day -365 through 0 days relative to index: Rheumatic disease of mitral AND aortic valves,202,1,TMU_CRD
4029819202,condition_era during day -365 through 0 days relative to index: Foreign body in upper respiratory tract,202,1,TMU_CRD
4049417202,condition_era during day -365 through 0 days relative to index: Vesicular eczema,202,1,TMU_CRD
4043731202,condition_era during day -365 through 0 days relative to index: Infarction - precerebral,202,1,TMU_CRD
4047791202,condition_era during day -365 through 0 days relative to index: Abnormal body temperature,202,1,TMU_CRD
4048489202,condition_era during day -365 through 0 days relative to index: Recurrent acute sinusitis,202,1,TMU_CRD
4222001202,condition_era during day -365 through 0 days relative to index: Collapse of vertebra,202,1,TMU_CRD
4227902202,condition_era during day -365 through 0 days relative to index: Acute lymphangitis,202,1,TMU_CRD
4232337202,condition_era during day -365 through 0 days relative to index: Valvular endocarditis,202,1,TMU_CRD
4219643202,condition_era during day -365 through 0 days relative to index: Muscle fasciculation,202,1,TMU_CRD
4227449202,condition_era during day -365 through 0 days relative to index: Spondylosis,202,1,TMU_CRD
4243161202,condition_era during day -365 through 0 days relative to index: Open wound of head,202,1,TMU_CRD
4208390202,condition_era during day -365 through 0 days relative to index: Inflammation of sacroiliac joint,202,1,TMU_CRD
4226266202,condition_era during day -365 through 0 days relative to index: Cervical spinal cord injury,202,1,TMU_CRD
4217975202,condition_era during day -365 through 0 days relative to index: Normal pregnancy,202,1,TMU_CRD
4234112202,condition_era during day -365 through 0 days relative to index: Brain injury without open intracranial wound,202,1,TMU_CRD
4233605202,condition_era during day -365 through 0 days relative to index: Cervical spinal cord injury without spinal bone injury,202,1,TMU_CRD
4215402202,condition_era during day -365 through 0 days relative to index: Primary insomnia,202,1,TMU_CRD
4223659202,condition_era during day -365 through 0 days relative to index: Fatigue,202,1,TMU_CRD
4216083202,condition_era during day -365 through 0 days relative to index: Cervico-occipital neuralgia,202,1,TMU_CRD
4216185202,condition_era during day -365 through 0 days relative to index: Open wound of upper limb,202,1,TMU_CRD
4265600202,condition_era during day -365 through 0 days relative to index: Gastric ulcer,202,1,TMU_CRD
4253056202,condition_era during day -365 through 0 days relative to index: Acute lymphangitis of face,202,1,TMU_CRD
4216644202,condition_era during day -365 through 0 days relative to index: Rectal polyp,202,1,TMU_CRD
4244662202,condition_era during day -365 through 0 days relative to index: Disorder of musculoskeletal system,202,1,TMU_CRD
44806773202,condition_era during day -365 through 0 days relative to index: Secondary malignant neoplasm of liver and intrahepatic bile duct,202,1,TMU_CRD
36715918202,condition_era during day -365 through 0 days relative to index: Internal hemorrhoids grade III,202,1,TMU_CRD
36712983202,condition_era during day -365 through 0 days relative to index: Angina co-occurrent and due to coronary arteriosclerosis,202,1,TMU_CRD
36712785202,condition_era during day -365 through 0 days relative to index: Contusion of left ankle,202,1,TMU_CRD
36716712202,condition_era during day -365 through 0 days relative to index: Calculus of gallbladder without cholecystitis or cholangitis,202,1,TMU_CRD
36716624202,condition_era during day -365 through 0 days relative to index: Neoplasm of uncertain behavior of bone and articular cartilage,202,1,TMU_CRD
36715749202,condition_era during day -365 through 0 days relative to index: Fracture of fifth lumbar vertebra,202,1,TMU_CRD
36717169202,condition_era during day -365 through 0 days relative to index: Fracture of first lumbar vertebra,202,1,TMU_CRD
36715557202,condition_era during day -365 through 0 days relative to index: Pyogenic infection of skin and subcutaneous tissues caused by bacterium,202,1,TMU_CRD
36715746202,condition_era during day -365 through 0 days relative to index: Fracture of second lumbar vertebra,202,1,TMU_CRD
36713107202,condition_era during day -365 through 0 days relative to index: Lumbar spondylolisthesis,202,1,TMU_CRD
36715748202,condition_era during day -365 through 0 days relative to index: Fracture of fourth lumbar vertebra,202,1,TMU_CRD
4209223202,condition_era during day -365 through 0 days relative to index: Polyp,202,1,TMU_CRD
4209224202,condition_era during day -365 through 0 days relative to index: Cyst,202,1,TMU_CRD
4334322202,condition_era during day -365 through 0 days relative to index: Malignant neoplasm of lower respiratory tract,202,1,TMU_CRD
4332246202,condition_era during day -365 through 0 days relative to index: Aneurysm,202,1,TMU_CRD
42873157202,condition_era during day -365 through 0 days relative to index: Intracranial hemorrhage following injury,202,1,TMU_CRD
42873169202,condition_era during day -365 through 0 days relative to index: Sprain of shoulder rotator cuff,202,1,TMU_CRD
40483262202,condition_era during day -365 through 0 days relative to index: Arthritis of shoulder region joint,202,1,TMU_CRD
40483287202,condition_era during day -365 through 0 days relative to index: Disorder of kidney and/or ureter,202,1,TMU_CRD
40480082202,condition_era during day -365 through 0 days relative to index: Hemicrania continua,202,1,TMU_CRD
40480160202,condition_era during day -365 through 0 days relative to index: Pathological fracture due to osteoporosis,202,1,TMU_CRD
40482784202,condition_era during day -365 through 0 days relative to index: Malignant neoplasm of skeletal system,202,1,TMU_CRD
40481919202,condition_era during day -365 through 0 days relative to index: Coronary atherosclerosis,202,1,TMU_CRD
40481920202,condition_era during day -365 through 0 days relative to index: Periumbilical pain,202,1,TMU_CRD
40481943202,condition_era during day -365 through 0 days relative to index: Secondary osteoarthritis,202,1,TMU_CRD
40483292202,condition_era during day -365 through 0 days relative to index: Displacement of cervical intervertebral disc,202,1,TMU_CRD
40480261202,condition_era during day -365 through 0 days relative to index: Paronychia of finger,202,1,TMU_CRD
40481091202,condition_era during day -365 through 0 days relative to index: Partial edentulism,202,1,TMU_CRD
40481101202,condition_era during day -365 through 0 days relative to index: Erythema of skin,202,1,TMU_CRD
40481132202,condition_era during day -365 through 0 days relative to index: Arteriosclerosis of coronary artery bypass graft of transplanted heart,202,1,TMU_CRD
40481141202,condition_era during day -365 through 0 days relative to index: Anatomical narrow angle glaucoma with borderline intraocular pressure,202,1,TMU_CRD
43530727202,condition_era during day -365 through 0 days relative to index: Spontaneous cerebral hemorrhage,202,1,TMU_CRD
43530666202,condition_era during day -365 through 0 days relative to index: Dementia with behavioral disturbance,202,1,TMU_CRD
43530674202,condition_era during day -365 through 0 days relative to index: Spontaneous cerebellar hemorrhage,202,1,TMU_CRD
43530605202,condition_era during day -365 through 0 days relative to index: Pulmonary embolism with pulmonary infarction,202,1,TMU_CRD
43530647202,condition_era during day -365 through 0 days relative to index: Lesion of skin of face,202,1,TMU_CRD
43530714202,condition_era during day -365 through 0 days relative to index: Sensory disorder of smell and/or taste,202,1,TMU_CRD
43530807202,condition_era during day -365 through 0 days relative to index: Allergic disposition,202,1,TMU_CRD
43531578202,condition_era during day -365 through 0 days relative to index: Chronic kidney disease due to type 2 diabetes mellitus,202,1,TMU_CRD
43531604202,condition_era during day -365 through 0 days relative to index: Subacute dyskinesia due to drug,202,1,TMU_CRD
43531027202,condition_era during day -365 through 0 days relative to index: Mononeuropathy of upper limb,202,1,TMU_CRD
43531003202,condition_era during day -365 through 0 days relative to index: Essential tremor,202,1,TMU_CRD
43531561202,condition_era during day -365 through 0 days relative to index: Myasthenia gravis without exacerbation,202,1,TMU_CRD
40489808202,condition_era during day -365 through 0 days relative to index: Disorder of both middle ear and mastoid,202,1,TMU_CRD
40490387202,condition_era during day -365 through 0 days relative to index: Open fracture of tibia,202,1,TMU_CRD
40482260202,condition_era during day -365 through 0 days relative to index: Sleep dysfunction with arousal disturbance,202,1,TMU_CRD
